TAAK_TAAKID,TAAK_OMSCHRIJVING,AUFNR,VARIANTID
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203921,94
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203925,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203930,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203932,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203934,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203936,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203939,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203942,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203946,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203949,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203950,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203959,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203971,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203973,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203975,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203977,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203985,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203986,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203989,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203991,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203992,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000203993,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204002,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204009,94
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204012,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204018,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204021,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204029,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204030,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204036,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204037,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204039,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204040,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204044,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204046,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204047,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204048,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204049,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204051,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204058,94
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204060,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204062,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204066,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204077,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204085,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204088,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204092,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204093,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204094,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204096,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204100,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204103,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204104,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204107,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204109,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204113,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204119,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204122,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204123,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204125,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204126,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204128,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204129,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204136,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204140,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204143,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204148,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204157,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204158,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204162,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204168,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204183,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204186,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204193,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204194,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204196,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204201,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204202,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204206,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204207,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204210,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204215,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204216,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204218,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204219,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204224,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204243,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204248,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204250,86
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204251,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204256,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204258,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204262,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204271,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204272,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204278,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204279,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204280,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204282,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204283,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204284,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204289,94
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204294,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204296,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204297,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204298,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204301,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204305,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204306,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204310,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204316,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204320,87
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204322,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204324,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204329,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204333,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204336,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204337,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204339,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204340,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204341,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204342,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204343,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204345,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204346,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204351,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204353,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204357,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204358,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204364,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204365,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204372,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204373,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204374,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204383,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204384,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204390,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204391,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204395,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204396,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204398,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204401,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204402,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204405,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204408,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204411,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204415,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204416,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204421,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204423,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204428,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204430,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204431,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204433,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204435,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204436,86
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204439,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204444,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204445,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204455,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204457,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204459,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204460,303
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204462,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204463,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204470,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204472,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204477,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204501,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204507,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204508,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204514,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204520,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204522,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204526,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204531,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204533,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204542,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204544,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204546,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204547,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204603,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204606,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204607,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204610,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204700,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204701,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204702,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204704,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204709,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204710,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204713,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204719,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204725,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204729,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204735,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204737,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204741,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204745,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204755,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204757,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204762,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204763,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204765,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204766,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204770,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204774,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204776,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204781,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204782,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204783,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204785,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204789,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204795,304
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204797,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204800,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204801,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204805,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204806,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204819,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204824,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204827,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204829,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204832,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204833,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204839,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204847,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204848,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204849,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204850,89
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204851,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204856,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204861,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204863,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204874,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204876,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204878,35
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204881,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204883,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204886,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204889,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204890,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204895,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204900,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204908,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204910,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204912,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204920,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204921,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204922,60
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204923,31
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204932,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204936,301
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204941,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204942,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204943,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204948,38
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204949,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204952,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204953,19
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204954,65
9679_CM01,Aanvullen en afronden case gas lekzoeken,101000204955,60
